Parcel ID,Location,Built,TotalValue,SalePrice,Beds,LotSize,LUC,NHood,SaleDate,BookPage,type,Baths,FinishedSize,description,SaleYear,Zipcode,latitude,longitude,zestimate
10-066-00-0,165 Pine St,1942,308000,124000,3,13678,101,100,1/28/1994,10362-699,Colonial  ,1,2396,ONE FAM,1994,2343,42.162448,-70.996514,404511
10-069-00-0,179 Pine St,1960,504100,499000,4,30091,101,100,10/19/2018,36377-251,Ranch  ,2,3224,ONE FAM,2018,2343,42.163092,-70.996907,513643
17-005-00-0,19 Pine St,1925,280500,100,2,16501,101,100,1/18/2017,194976-,Old Style  ,1,881,ONE FAM,2017,2343,42.15889,-70.991516,319390
10-018-00-0,190 Pine St,1903,419300,53000,2,710028,101,100,12/29/1977,5423-1 + 2,Old Style  ,2,2208,ONE FAM,1977,2343,42.160892,-70.999579,493085
10-070-00-0,201 Pine St,2001,395300,1,3,20133,101,100,11/30/2001,15849-489,Raised Ranch  ,2,2048,ONE FAM,2001,2343,42.163008,-70.997592,458234
10-016-00-0,202 Pine St,1900,297900,110000,3,23845,101,100,3/18/1991,8874-86,Old Style  ,1,1130,ONE FAM,1991,2343,42.162489,-70.998195,333451
10-015-00-0,206 Pine St,1956,331400,100,3,21658,101,100,3/19/2001,14827-390,Cape  ,1,1872,ONE FAM,2001,2343,42.162589,-70.998456,395918
10-014-00-0,210 Pine St,1962,292600,250000,4,24124,101,100,7/1/2004,21249-556,Cape  ,2,1376,ONE FAM,2004,2343,42.162665,-70.998701,363610
10-013-00-0,214 Pine St,1961,288500,15000,3,24302,101,100,5/24/1961,3897-284,Cape  ,2,1376,ONE FAM,1961,2343,42.16277,-70.998925,352461
10-012-00-0,218 Pine St,1956,288400,138500,3,21349,101,100,6/26/1998,12612-530,Cape  ,1,1428,ONE FAM,1998,2343,42.163006,-70.999051,351156
16-047-02-0,22 Pine St,1982,326100,268000,3,24367,101,100,6/20/2011,28880-292,Raised Ranch  ,2,1658,ONE FAM,2011,2343,42.15858,-70.992633,403905
10-071-00-0,223 Pine St,1953,287200,1,3,21841,101,100,9/5/2008,26022-441,Ranch  ,1,1194,ONE FAM,2008,2343,42.163521,-70.997969,343561
10-072-00-0,227 Pine St,1954,303800,107000,3,20556,101,100,10/1/1985,6810-543,Cape  ,1,1388,ONE FAM,1985,2343,42.163638,-70.998187,361422
17-006-00-0,23 Pine St,1925,251100,224900,3,47916,101,100,8/14/2015,191569-,Bungalow  ,1,1202,ONE FAM,2015,2343,42.159119,-70.991668,315951
10-073-00-0,231 Pine St,1953,318200,0,3,19602,101,100,8/5/1958,3657-204,Cape  ,2,1722,ONE FAM,1958,2343,42.163783,-70.998383,399312
33-018-00-0,22 W Shore Rd,2002,332400,359800,3,5001,101,170,11/9/2017,35587-432,Colonial  ,1,1392,ONE FAM,2017,2343,42.143263,-71.020924,382739
10-074-00-0,239 Pine St,1918,350100,249000,4,152460,101,100,6/19/2014,32327-531,Old Style  ,1,1456,ONE FAM,2014,2343,42.164437,-70.998428,387821
10-009-00-0,240 Pine St,1948,289800,1,3,16875,101,100,2/3/2016,33834-328,Ranch  ,2,1884,ONE FAM,2016,2343,42.163485,-70.99956,391485
10-010-00-0,242 Pine St,1948,255100,235500,2,16679,101,100,8/4/2014,32450-378,Ranch  ,1,800,ONE FAM,2014,2343,42.163342,-70.999388,323552
03-104-00-0,20 Rose Way,1956,279900,307000,4,8224,101,110,7/9/2004,840-184,Ranch  ,2,1268,ONE FAM,2004,2343,42.165992,-71.008305,354308
10-006-00-0,256 Pine St,1952,303000,110000,3,17389,101,100,10/9/1992,9550-95,Colonial  ,2,1494,ONE FAM,1992,2343,42.16392,-71.000075,383531
03-004-00-0,31 W Division St,1925,237100,264000,2,10999,101,100,2/15/2007,24543-105,Cape  ,1,862,ONE FAM,2007,2343,42.168213,-71.010238,339286
33-381-00-0,12 Thornton Rd,1959,273200,299900,3,10080,101,290,10/30/2003,831-186,Ranch  ,1,880,ONE FAM,2003,2343,42.143971,-71.012672,312050
14-112-00-0,91 Union St,1900,314300,341000,4,9801,101,220,6/29/2016,34220-574,Old Style  ,2,1637,ONE FAM,2016,2343,42.154658,-71.012544,392985
04-015-00-0,275 Pine St,1982,395600,387500,3,23200,101,100,8/31/2016,34423-231,Colonial  ,2,1850,ONE FAM,2016,2343,42.164751,-70.999791,445914
04-015-01-0,277 Pine St,1910,338500,325000,3,22425,101,100,11/5/2015,33620-587,Old Style  ,1,1592,ONE FAM,2015,2343,42.165003,-71.000052,402965
04-016-00-0,287 Pine St,1910,311800,100,3,20112,101,100,1/12/2000,13954-105,Old Style  ,1,1265,ONE FAM,2000,2343,42.165198,-71.000302,360023
17-007-00-0,29 Pine St,1925,295400,249900,2,18160,101,100,11/3/2008,177689-,Old Style  ,1,1164,ONE FAM,2008,2343,42.159336,-70.991923,341544
04-016-01-0,291 Pine St,1975,340200,339900,3,20116,101,100,5/31/2017,195772-,Raised Ranch  ,1,1444,ONE FAM,2017,2343,42.165402,-71.000515,373605
04-009-00-0,296 Pine St,1920,285500,1,3,20011,101,100,3/5/2014,32105-1,Colonial  ,1,1272,ONE FAM,2014,2343,42.164999,-71.001193,340827
04-009-01-0,300 Pine St,1969,483100,0,7,20212,101,100,5/9/1967,4426-169,Colonial  ,4,3700,ONE FAM,1967,2343,42.165369,-71.001561,629533
04-006-00-0,320 Pine St,1995,354600,316000,3,36725,101,100,11/15/2016,194531-,Raised Ranch  ,2,2214,ONE FAM,2016,2343,42.165731,-71.00188,359467
04-019-00-0,329 Pine St,1760,433600,100,4,27452,101,100,9/19/2011,183074-,Antique  ,1,3240,ONE FAM,2011,2343,42.166217,-71.001159,516562
04-019-01-0,333 Pine St,1964,328300,1,4,20038,101,100,1/31/2018,197441-,Cape  ,2,1857,ONE FAM,2018,2343,42.166518,-71.001301,423533
04-005-00-0,334 Pine St,1900,261300,1,3,12706,101,100,8/18/2003,829-013,Old Style  ,1,1018,ONE FAM,2003,2343,42.166059,-71.002032,313063
16-047-00-0,34 Pine St,1950,310700,1,3,57316,101,100,9/18/2006,24083-431,Ranch  ,1,1427,ONE FAM,2006,2343,42.158883,-70.992996,359416
04-004-00-0,340 Pine St,1995,306700,140500,3,12097,101,100,7/27/1995,726-84,Cape  ,1,1428,ONE FAM,1995,2343,42.166241,-71.002107,372560
04-020-01-0,345 Pine St,1992,339400,134900,3,19066,101,100,7/24/1992,9434-203,Split Level  ,1,1812,ONE FAM,1992,2343,42.166766,-71.001469,423047
04-003-00-0,350 Pine St,1937,386100,125000,5,11369,101,100,12/14/1987,639-178,Cape  ,2,3517,ONE FAM,1987,2343,42.166425,-71.002187,521747
04-002-00-0,352 Pine St,1952,265100,10,2,10807,101,100,7/11/2014,189084-,Cape  ,1,1308,ONE FAM,2014,2343,42.166611,-71.002265,326210
04-001-00-0,354 Pine St,1918,265400,240000,2,19454,101,100,7/29/2013,187093-,Bungalow  ,1,1120,ONE FAM,2013,2343,42.166871,-71.002397,335752
03-144-01-0,360 Pine St,1946,212100,181500,2,7540,101,100,10/17/2014,32631-345,Ranch  ,1,660,ONE FAM,2014,2343,42.167128,-71.002465,264616
15-126-00-0,116 Belcher St,1954,326000,352500,3,42880,101,210,6/26/2017,35224-330,Ranch  ,1,1288,ONE FAM,2017,2343,42.15868,-71.005153,385505
03-144-00-0,364 Pine St,1953,266500,1,2,9178,101,100,12/20/2016,34781-35,Ranch  ,1,1000,ONE FAM,2016,2343,42.167327,-71.002531,320588
04-023-00-0,371 Pine St,1953,287300,1,3,15329,101,100,7/1/2014,32362-564,Colonial  ,1,1470,ONE FAM,2014,2343,42.167559,-71.001907,355609
03-145-00-0,374 Pine St,1920,330900,225000,4,12284,101,100,2/25/2011,28629-212,Colonial  ,1,2338,ONE FAM,2011,2343,42.167751,-71.002726,445697
35-053-00-0,34 Bradford St,1955,345700,372000,6,9601,101,190,1/11/2018,35732-355,Colonial  ,2,2352,ONE FAM,2018,2343,42.142276,-71.001814,390712
03-175-00-0,401 Pine St,1910,238000,1,5,112820,101,100,10/1/2009,27106-206,Old Style  ,3,3094,ONE FAM,2009,2343,42.167972,-71.000832,489329
11-001-00-0,51 Pine St,1760,378600,335000,5,21000,101,100,3/13/2009,26444-360,Antique  ,2,2817,ONE FAM,2009,2343,42.159602,-70.992447,475848
10-035-00-0,53 Pine St,1965,236000,1,2,10977,101,100,10/29/2013,31855-458,Ranch  ,1,720,ONE FAM,2013,2343,42.15978,-70.992813,291790
51-042-00-0,21 Hillview Ave,1910,283700,310000,3,9779,101,100,9/1/2016,34429-412,Old Style  ,1,1330,ONE FAM,2016,2343,42.127241,-71.01297,356677
17-002-00-0,8 Pine St,1950,277700,1,3,40402,101,100,6/12/1996,11392-136,Cape  ,1,1080,ONE FAM,1996,2343,42.158069,-70.992844,341557
10-099-00-0,95 Pine St,1961,447000,100,4,20499,101,240,2/13/2009,178126-,Split Level  ,3,2929,ONE FAM,2009,2343,42.160547,-70.99373,560874
14-122-00-0,12 Platts St,1955,291500,100,3,7767,101,220,6/22/2018,36078-415,Cape  ,2,1778,ONE FAM,2018,2343,42.15669,-71.01303,373816
14-120-20-1,2 Platts St,1954,267400,1,3,12602,101,220,9/8/2009,27044-370,Cape  ,2,1282,ONE FAM,2009,2343,42.156694,-71.012592,342121
14-126-00-0,5 Platts St,1890,272600,239000,2,2574,101,220,7/31/2015,33359-386,Old Style  ,1,1026,ONE FAM,2015,2343,42.156359,-71.012728,324969
14-125-00-0,7 Platts St,1900,302100,255000,3,3250,101,220,12/2/2014,32727-532,Old Style  ,1,1342,ONE FAM,2014,2343,42.156365,-71.012886,352663
14-121-00-0,8 Platts St,1920,214800,1,2,5001,101,220,9/29/1980,05784-124,Bungalow  ,1,814,ONE FAM,1980,2343,42.156681,-71.01286,259241
21-113-00-0,106 Pleasant St,1900,226000,225000,1,6399,101,220,4/28/2016,34037-74,Bungalow  ,1,818,ONE FAM,2016,2343,42.151182,-71.011367,267362
21-080-00-0,111 Pleasant St,1970,334500,1,3,26232,101,220,9/14/2016,34462-197,Raised Ranch  ,1,1817,ONE FAM,2016,2343,42.151251,-71.012103,403728
21-081-00-0,115 Pleasant St,1900,297800,133900,3,13612,101,220,9/6/1996,11510-419,Colonial  ,1,1876,ONE FAM,1996,2343,42.150983,-71.011995,349269
15-123-00-0,102 Belcher St,1950,206900,233000,2,8050,101,210,8/31/2005,22844-128,Ranch  ,1,804,ONE FAM,2005,2343,42.158284,-71.004889,261077
21-083-00-0,123 Pleasant St,2008,526800,394000,4,22843,101,220,7/3/2012,30156-552,Colonial  ,3,2862,ONE FAM,2012,2343,42.150492,-71.01204,599659
21-084-00-0,131 Pleasant St,1880,316300,295000,4,25822,101,220,12/30/2004,21945-171,Old Style  ,2,1507,ONE FAM,2004,2343,42.14963,-71.01192,385107
32-087-00-0,72 Rockwood St,1960,286000,312000,3,13652,101,250,11/30/2017,197098-,Ranch  ,1,936,ONE FAM,2017,2343,42.144743,-71.028859,330397
21-058-00-0,20 Pleasant St,1900,314800,312500,4,9043,101,220,5/5/2016,34058-348,Old Style  ,1,1445,ONE FAM,2016,2343,42.154094,-71.011081,368591
21-064-00-0,21 Pleasant St,1910,282200,230000,5,11879,101,220,9/12/2018,36288-171,Old Style  ,2,1639,ONE FAM,2018,2343,42.154033,-71.011614,324138
21-057-56-0,26 Pleasant St,1953,259100,219900,2,8686,101,220,10/3/2014,32598-360,Ranch  ,1,988,ONE FAM,2014,2343,42.153847,-71.0111,310077
21-003-00-0,3 Pleasant St,1800,277100,21500,3,11482,101,220,6/22/1971,04745-17,Old Style  ,1,1658,ONE FAM,1971,2343,42.15463,-71.011524,336540
21-066-00-0,37 Pleasant St,1921,259700,207000,3,6865,101,220,5/13/2011,28800-206,Bungalow  ,2,1102,ONE FAM,2011,2343,42.153565,-71.011675,345802
21-067-00-0,39 Pleasant St,1952,227000,212000,3,5680,101,220,10/13/2017,35518-185,Cape  ,2,1536,ONE FAM,2017,2343,42.153406,-71.011692,226805
21-068-00-0,41 Pleasant St,1950,309100,1,5,6233,101,220,6/21/2007,24915-240,Colonial  ,3,2194,ONE FAM,2007,2343,42.153268,-71.011717,416825
21-069-00-0,49 Pleasant St,1860,321400,320000,4,13247,101,220,11/29/2016,34713-123,Old Style  ,2,1462,ONE FAM,2016,2343,42.153138,-71.011617,363142
21-142-00-0,58 Pleasant St,1905,233300,100,2,8712,101,220,12/5/2013,31744-40,Bungalow  ,1,1206,ONE FAM,2013,2343,42.152906,-71.01113,253444
21-071-00-0,59 Pleasant St,1910,237200,1.00E+05,2,8777,101,220,9/1/1999,13709-139,Bungalow  ,1,954,ONE FAM,1999,2343,42.152764,-71.011808,285531
21-141-00-0,62 Pleasant St,1900,290300,230000,4,8712,101,220,9/30/2008,26069-472,Old Style  ,2,1565,ONE FAM,2008,2343,42.152723,-71.011148,365399
21-072-00-0,65 Pleasant St,1878,285700,1,3,15660,101,220,8/24/2018,36249-190,Old Style  ,1,1390,ONE FAM,2018,2343,42.152563,-71.011933,331394
21-140-00-0,66 Pleasant St,1993,290400,255000,3,8712,101,220,5/1/2014,32215-589,Split Level  ,2,1329,ONE FAM,2014,2343,42.152544,-71.011166,349094
21-063-00-0,7 Pleasant St,1972,324700,1000,3,10550,101,220,1/14/2013,30916-196,Raised Ranch  ,1,2611,ONE FAM,2013,2343,42.154315,-71.011583,404392
32-030-01-0,605 South St,1970,302000,328000,4,26354,101,270,10/21/2015,33575-530,Cape  ,2,1708,ONE FAM,2015,2343,42.142723,-71.023033,380028
21-074-00-0,77 Pleasant St,1900,243500,0,3,6734,101,220,2/26/1954,03242-277,Old Style  ,1,1014,ONE FAM,1954,2343,42.152246,-71.011783,296969
15-164-00-0,29 Belcher St,1917,276700,302500,3,9666,101,210,6/4/2004,21121-111,Old Style  ,1,1328,ONE FAM,2004,2343,42.155867,-71.004394,331303
21-076-00-0,85 Pleasant St,1910,243400,1,2,4090,101,220,6/13/2017,35184-199,Old Style  ,1,875,ONE FAM,2017,2343,42.151994,-71.011984,293486
21-077-00-0,89 Pleasant St,1900,376200,170000,4,14375,101,220,11/14/1999,13869-448,Old Style  ,2,2610,ONE FAM,1999,2343,42.151861,-71.011976,452775
21-079-00-0,95 Pleasant St,1900,286700,142000,3,10890,101,220,12/6/2012,30767-565,Old Style  ,1,1527,ONE FAM,2012,2343,42.151698,-71.01203,328265
21-080-01-0,99 Pleasant St,1900,298300,1,3,18082,101,220,2/27/2004,20633-167,Old Style  ,1,1371,ONE FAM,2004,2343,42.151511,-71.012055,327104
15-167-00-0,104 Plymouth St,1910,296600,290000,3,16270,101,100,10/31/2008,26129-67,Old Style  ,1,1355,ONE FAM,2008,2343,42.155091,-71.004498,327459
15-168-00-0,108 Plymouth St,1914,288000,224000,3,26998,101,100,9/28/2012,30497-161,Bungalow  ,1,1402,ONE FAM,2012,2343,42.15524,-71.004081,324487
15-169-00-0,118 Plymouth St,1800,358900,79900,4,20613,101,100,3/4/1986,6970-423,Old Style  ,2,2665,ONE FAM,1986,2343,42.155082,-71.003724,444847
21-026-00-0,121 Plymouth St,1860,294600,190000,3,26450,101,100,4/30/2015,33087-68,Old Style  ,2,1492,ONE FAM,2015,2343,42.154314,-71.003668,341623
15-171-00-0,130 Plymouth St,1913,365000,100,3,13922,101,100,1/9/2006,23296-512,Old Style  ,2,1830,ONE FAM,2006,2343,42.15502,-71.003266,421883
15-172-00-0,134 Plymouth St,1870,255700,1,2,10502,101,100,3/5/2004,20661-144,Old Style  ,1,1233,ONE FAM,2004,2343,42.154984,-71.002988,311583
21-030-00-0,137 Plymouth St,1870,370500,1,4,23400,101,100,1/12/2009,26253-136,Old Style  ,2,2311,ONE FAM,2009,2343,42.154206,-71.00307,427353
21-032-00-0,151 Plymouth St,1860,257400,1,4,52272,101,100,8/12/2004,21411-175,Old Style  ,1,1688,ONE FAM,2004,2343,42.153623,-71.002446,315707
22-001-00-0,154 Plymouth St,1870,352500,175000,3,33999,101,100,3/2/1992,9230-96,Colonial  ,2,2288,ONE FAM,1992,2343,42.154757,-71.00192,438124
22-221-00-0,159 Plymouth St,1860,363900,100,5,22521,101,100,12/14/2017,35672-51,Old Style  ,1,2234,ONE FAM,2017,2343,42.153891,-71.00217,384009
22-002-00-0,160 Plymouth St,1840,348800,100,6,20321,101,100,12/27/2013,31989-459,Old Style  ,2,1757,ONE FAM,2013,2343,42.154637,-71.0016,410828
22-220-00-0,165 Plymouth St,1870,296700,210000,3,17359,101,100,6/8/2007,24880-229,Old Style  ,1,1335,ONE FAM,2007,2343,42.153792,-71.001908,345885
22-003-00-0,172 Plymouth St,1840,302000,213750,4,29120,101,100,5/15/2014,32243-479,Cape  ,1,1693,ONE FAM,2014,2343,42.154497,-71.001328,381540
22-004-00-0,182 Plymouth St,1840,326200,279900,3,31999,101,100,11/22/2013,31918-198,Cape  ,1,1487,ONE FAM,2013,2343,42.154378,-71.000982,379373
22-218-00-0,183 Plymouth St,1860,294700,109200,3,23949,101,100,12/29/1997,12176-399,Old Style  ,1,1298,ONE FAM,1997,2343,42.153388,-71.001372,317300
22-217-00-0,189 Plymouth St,1860,274100,244000,3,14440,101,100,4/14/2003,18647-105,Old Style  ,1,1287,ONE FAM,2003,2343,42.153464,-71.001081,308366
22-005-00-0,192 Plymouth St,1820,320500,125500,3,32870,101,100,5/30/1996,11374-364,Old Style  ,1,1658,ONE FAM,1996,2343,42.154241,-71.000656,372578
22-006-00-0,200 Plymouth St,1814,325100,35000,3,108900,101,100,11/1/1977,05403-351,Cape  ,1,1772,ONE FAM,1977,2343,42.154796,-71.000129,388605
22-214-00-0,211 Plymouth St,1880,324100,130000,4,69696,101,815,11/14/1994,10725-635,Old Style  ,2,1974,ONE FAM,1994,2343,42.152367,-71.00054,423618
22-008-00-0,214 Plymouth St,1890,171900,75000,4,11552,101,815,12/20/1991,09147-441,Old Style  ,1,1776,ONE FAM,1991,2343,42.153582,-70.999779,336823
15-129-01-0,140 Belcher St,1991,424300,450000,4,23566,101,210,11/29/2018,36462-599,Colonial  ,2,2331,ONE FAM,2018,2343,42.159465,-71.004922,462768
10-021-00-0,160 Pine St,2016,389300,415000,3,13952,101,100,7/29/2016,34314-28,Colonial  ,2,1976,ONE FAM,2016,2343,42.161872,-70.996504,490965
22-200-00-0,318 Plymouth St,1955,281400,239000,3,8416,101,160,10/16/2002,17398-468,Ranch  ,1,1360,ONE FAM,2002,2343,42.151748,-70.997745,338036
22-201-00-0,322 Plymouth St,1955,282400,1,3,14449,101,160,3/14/2003,18424-017,Ranch  ,1,1520,ONE FAM,2003,2343,42.151481,-70.997614,377060
22-203-00-0,330 Plymouth St,1955,279200,100,3,15533,101,160,11/13/1992,9608-189,Ranch  ,1,1360,ONE FAM,1992,2343,42.151019,-70.99762,325822
22-204-00-0,334 Plymouth St,1956,278700,220000,3,15002,101,160,11/3/2010,28230-352,Ranch  ,1,1200,ONE FAM,2010,2343,42.150751,-70.997714,379474
22-205-00-0,338 Plymouth St,1949,272600,1,3,17058,101,160,8/28/1987,7717-334,Ranch  ,1,875,ONE FAM,1987,2343,42.150454,-70.99778,313432
22-190-00-0,342 Plymouth St,1955,288800,245000,3,9322,101,160,7/16/2012,30195-563,Ranch  ,1,1360,ONE FAM,2012,2343,42.150031,-70.997936,333607
36-034-00-0,2 Lantern Rd,1972,349400,374900,3,20099,101,240,4/30/2004,838-038,Raised Ranch  ,2,1884,ONE FAM,2004,2343,42.143979,-70.989487,420280
28-031-01-0,346 Plymouth St,1870,437100,100,3,19998,101,100,11/10/2016,34655-460,Old Style  ,2,2612,ONE FAM,2016,2343,42.149687,-70.997781,504838
28-035-01-0,355 Plymouth St,2007,452600,100,3,40202,101,100,4/10/2008,25671-170,Cape  ,2,1683,ONE FAM,2008,2343,42.14849,-70.998893,488930
28-035-02-0,375 Plymouth St,2009,459200,100,3,40202,101,100,11/25/2008,26170-259,Cape  ,2,2686,ONE FAM,2008,2343,42.148077,-70.998953,523394
28-035-00-0,385 Plymouth St,2010,559800,1,0,251407,101,100,4/14/2011,28733-587,Cape  ,2,3679,ONE FAM,2011,2343,42.148328,-70.999628,641441
28-036-00-0,405 Plymouth St,1950,236500,1,4,8098,101,100,2/26/1976,05202-276,Cape  ,1,1056,ONE FAM,1976,2343,42.147582,-70.998738,307338
28-033-00-0,412 Plymouth St,1930,365600,100,4,372438,101,100,6/28/1991,8965-456,Old Style  ,2,1664,ONE FAM,1991,2343,42.147627,-70.99649,425484
28-035-37-1,415 Plymouth St,1994,629600,530000,5,42689,101,100,7/19/2013,31565-246,Ranch  ,3,4862,ONE FAM,2013,2343,42.147112,-70.998877,678421
28-037-02-0,419 Plymouth St,1962,444200,425000,6,20142,101,100,3/28/2018,35878-10,Split Level  ,4,2804,ONE FAM,2018,2343,42.146378,-70.998973,440945
28-040-01-0,420 Plymouth St,1964,272200,1,3,21449,101,100,9/16/2003,19869-024,Ranch  ,1,864,ONE FAM,2003,2343,42.146844,-70.998221,315871
21-016-00-0,43 Plymouth St,1889,405100,346000,5,16374,101,815,6/30/2014,32360-324,Old Style  ,2,3662,ONE FAM,2014,2343,42.154471,-71.007304,533577
28-038-00-0,455 Plymouth St,1850,381600,26050,3,63162,101,100,5/21/1985,6675-569,Old Style  ,1,1688,ONE FAM,1985,2343,42.145883,-70.999262,404335
28-039-00-0,463 Plymouth St,1820,367100,1,4,32788,101,100,10/11/2018,36356-289,Old Style  ,2,1987,ONE FAM,2018,2343,42.14536,-70.999292,433005
28-039-02-0,465 Plymouth St,1965,387100,113000,3,23522,101,100,12/16/1997,12154-208,Split Level  ,1,3190,ONE FAM,1997,2343,42.145025,-70.999289,474215
28-038-02-0,479 Plymouth St,1996,492000,30000,3,422532,101,100,8/19/1994,10633-413,Ranch  ,2,3036,ONE FAM,1994,2343,42.144989,-71.00038,562429
35-068-00-0,503 Plymouth St,1950,451500,41000,2,1858270,101,100,6/5/1972,4835-149,Ranch  ,1,1448,ONE FAM,1972,2343,42.140668,-70.998744,467194
35-092-04-0,504 Plymouth St,2008,394200,345000,0,48713,101,100,5/11/2012,29957-272,Raised Ranch  ,2,1938,ONE FAM,2012,2343,42.145981,-70.997923,459893
35-092-03-0,506 Plymouth St,2011,547900,507000,3,44383,101,100,12/30/2015,33758-251,Colonial  ,3,3166,ONE FAM,2015,2343,42.145607,-70.997989,618728
35-092-01-0,512 Plymouth St,2017,456500,130000,3,40245,101,100,8/31/2016,34420-577,Colonial  ,2,2426,ONE FAM,2016,2343,42.144726,-70.997642,566858
35-069-00-0,515 Plymouth St,1979,372000,3.00E+05,3,52272,101,100,11/21/2012,30707-542,Ranch  ,2,1820,ONE FAM,2012,2343,42.143994,-70.998129,417277
35-070-00-0,525 Plymouth St,1860,292300,130000,3,23975,101,100,11/2/1988,649-80,Old Style  ,1,1465,ONE FAM,1988,2343,42.143819,-70.997673,316469
35-072-00-0,537 Plymouth St,1955,258000,100,1,20242,101,100,6/23/2016,193473 -,Ranch  ,1,984,ONE FAM,2016,2343,42.143785,-70.997061,307797
35-073-00-0,539 Plymouth St,1954,398200,362000,4,22203,101,100,7/22/2014,189147-,Cape  ,3,2359,ONE FAM,2014,2343,42.14398,-70.99665,459247
35-091-00-0,546 Plymouth St,2014,430900,1,3,252648,101,100,9/25/2014,32574-129,Ranch  ,2,1551,ONE FAM,2014,2343,42.145183,-70.996661,474865
35-074-00-0,555 Plymouth St,1957,359000,68900,3,22146,101,100,1/31/1984,590-157,Cape  ,1,1908,ONE FAM,1984,2343,42.143732,-70.996424,407964
35-090-00-0,572 Plymouth St,1996,410700,228000,4,40001,101,100,6/2/1997,11837-705,Colonial  ,2,1876,ONE FAM,1997,2343,42.144497,-70.995704,484572
51-030-00-0,27 Upland St,1880,283500,309000,3,9801,101,100,7/20/2007,25009-140,Old Style  ,2,1344,ONE FAM,2007,2343,42.12652,-71.013369,336355
35-076-00-0,575 Plymouth St,1900,328900,279000,2,174240,101,100,11/7/2014,32682-501,Old Style  ,1,1630,ONE FAM,2014,2343,42.14296,-70.996191,379421
35-079-00-0,591 Plymouth St,1940,267400,100,2,15930,101,100,12/17/2009,27310-493,Old Style  ,1,1194,ONE FAM,2009,2343,42.143777,-70.994739,315936
35-080-00-0,595 Plymouth St,1962,291300,250000,3,21061,101,100,9/13/2013,31748-92,Split Level  ,2,1494,ONE FAM,2013,2343,42.143998,-70.994374,357787
40-385-00-0,17 Kalmia Rd,1952,210600,236000,2,5001,101,180,12/30/2005,23278-370,Ranch  ,1,908,ONE FAM,2005,2343,42.136558,-71.017737,258032
35-089-00-0,600 Plymouth St,1930,316700,305000,3,139392,101,100,5/20/2016,34100-431,Colonial  ,1,1320,ONE FAM,2016,2343,42.145003,-70.994419,365367
35-085-00-0,601 Plymouth St,1955,280500,38000,3,10402,101,100,9/10/1975,5159-681,Ranch  ,1,1198,ONE FAM,1975,2343,42.143919,-70.993364,326423
33-219-00-0,67 E Shore Rd,1980,292700,318000,2,5401,101,170,5/10/2006,23657-39,Split Level  ,1,1568,ONE FAM,2006,2343,42.144227,-71.016472,347965
35-086-00-0,641 Plymouth St,1925,290500,89000,2,95832,101,100,12/5/1996,742-86,Old Style  ,1,1092,ONE FAM,1996,2343,42.143479,-70.99282,316336
